id,json,geometrie,gemeinde_name,strasse_name
30349b94-3ef5-11e5-9fd9-0050569b7e95,"{""strasse_name"": ""Am Richtfunkturm"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00500"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30349b94-3ef5-11e5-9fd9-0050569b7e95""}","MULTILINESTRING ((12.072916 54.073821, 12.073034 54.075033), (12.081499 54.070987, 12.079509 54.071564), (12.079509 54.071564, 12.072916 54.073821))","Rostock, Hanse- und Universitätsstadt",Am Richtfunkturm
303455da-3ef5-11e5-9fb1-0050569b7e95,"{""strasse_name"": ""Am Bienenhang"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12980"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""303455da-3ef5-11e5-9fb1-0050569b7e95""}","LINESTRING (12.081782 54.073281, 12.081243 54.072823)","Rostock, Hanse- und Universitätsstadt",Am Bienenhang
30341e80-3ef5-11e5-9f99-0050569b7e95,"{""strasse_name"": ""Albrecht-Kossel-Platz"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""13110"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30341e80-3ef5-11e5-9f99-0050569b7e95""}","LINESTRING (12.128633 54.077218, 12.128805 54.077085)","Rostock, Hanse- und Universitätsstadt",Albrecht-Kossel-Platz
3034c9d4-3ef5-11e5-9ff2-0050569b7e95,"{""strasse_name"": ""Am Westfriedhof"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""01880"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034c9d4-3ef5-11e5-9ff2-0050569b7e95""}","LINESTRING (12.071333 54.082331, 12.071681 54.080748)","Rostock, Hanse- und Universitätsstadt",Am Westfriedhof
3034c2e0-3ef5-11e5-9fee-0050569b7e95,"{""strasse_name"": ""Am Waldessaum"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00550"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034c2e0-3ef5-11e5-9fee-0050569b7e95""}","MULTILINESTRING ((12.078592 54.083066, 12.087611 54.082918), (12.075220 54.082837, 12.078592 54.083066))","Rostock, Hanse- und Universitätsstadt",Am Waldessaum
3034e9be-3ef5-11e5-a003-0050569b7e95,"{""strasse_name"": ""An der Katenwisch"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""88400"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034e9be-3ef5-11e5-a003-0050569b7e95""}","MULTILINESTRING ((12.135029 54.151260, 12.126741 54.156763), (12.126741 54.156763, 12.126491 54.156963), (12.126741 54.156763, 12.126491 54.156963), (12.126491 54.156963, 12.125129 54.157498))","Rostock, Hanse- und Universitätsstadt",An der Katenwisch
3034611a-3ef5-11e5-9fb8-0050569b7e95,"{""strasse_name"": ""Am Eisenwerk"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""13430"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034611a-3ef5-11e5-9fb8-0050569b7e95""}","LINESTRING (12.127068 54.148508, 12.127205 54.148311)","Rostock, Hanse- und Universitätsstadt",Am Eisenwerk
3034e162-3ef5-11e5-9ffe-0050569b7e95,"{""strasse_name"": ""An der F\u00f6rsterei"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""11250"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034e162-3ef5-11e5-9ffe-0050569b7e95""}","LINESTRING (12.174814 54.144915, 12.175448 54.146220)","Rostock, Hanse- und Universitätsstadt",An der Försterei
30345f80-3ef5-11e5-9fb7-0050569b7e95,"{""strasse_name"": ""Am D\u00fcngemittelkai"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""88180"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30345f80-3ef5-11e5-9fb7-0050569b7e95""}","MULTILINESTRING ((12.117521 54.153986, 12.120089 54.154643, 12.123450 54.148576), (12.119824 54.153819, 12.118043 54.153212), (12.123860 54.147654, 12.123450 54.148576), (12.124932 54.147945, 12.123450 54.148576))","Rostock, Hanse- und Universitätsstadt",Am Düngemittelkai
30348b9a-3ef5-11e5-9fd0-0050569b7e95,"{""strasse_name"": ""Am Kuhhof"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12940"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30348b9a-3ef5-11e5-9fd0-0050569b7e95""}","MULTILINESTRING ((12.201483 54.187862, 12.201174 54.186940), (12.201483 54.187862, 12.201030 54.188438), (12.202879 54.187691, 12.202572 54.186782), (12.202182 54.187779, 12.201877 54.186857), (12.207385 54.186808, 12.202879 54.187691), (12.202879 54.187691, 12.202182 54.187779), (12.202182 54.187779, 12.201483 54.187862))","Rostock, Hanse- und Universitätsstadt",Am Kuhhof
3034e4b4-3ef5-11e5-a000-0050569b7e95,"{""strasse_name"": ""An der Hauerschneise"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12920"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034e4b4-3ef5-11e5-a000-0050569b7e95""}","LINESTRING (12.210830 54.192015, 12.213035 54.191112)","Rostock, Hanse- und Universitätsstadt",An der Hauerschneise
30347ad8-3ef5-11e5-9fc7-0050569b7e95,"{""strasse_name"": ""Am Heiderand"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""13470"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30347ad8-3ef5-11e5-9fc7-0050569b7e95""}","MULTILINESTRING ((12.170077 54.167468, 12.170468 54.166506), (12.169867 54.166231, 12.170016 54.166233), (12.170971 54.166702, 12.170553 54.166267), (12.171000 54.167522, 12.170888 54.167234))","Rostock, Hanse- und Universitätsstadt",Am Heiderand
30347e34-3ef5-11e5-9fc9-0050569b7e95,"{""strasse_name"": ""Am J\u00e4geracker"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12930"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30347e34-3ef5-11e5-9fc9-0050569b7e95""}","LINESTRING (12.201030 54.188438, 12.206344 54.192493)","Rostock, Hanse- und Universitätsstadt",Am Jägeracker
3034176e-3ef5-11e5-9f98-0050569b7e95,"{""strasse_name"": ""Albin-K\u00f6bis-Str."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00180"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034176e-3ef5-11e5-9f98-0050569b7e95""}","MULTILINESTRING ((12.150446 54.191359, 12.149170 54.191717), (12.150446 54.191359, 12.149258 54.191806), (12.149258 54.191806, 12.149236 54.191813), (12.149258 54.191806, 12.149170 54.191717), (12.149170 54.191717, 12.148159 54.192046), (12.149236 54.191813, 12.148542 54.192037), (12.148542 54.192037, 12.149236 54.191813), (12.148542 54.192037, 12.148244 54.192135), (12.148244 54.192135, 12.148159 54.192046), (12.144987 54.192643, 12.144331 54.192588), (12.144987 54.192643, 12.144331 54.192588), (12.145433 54.192683, 12.144987 54.192643), (12.144987 54.192643, 12.144331 54.192588), (12.145433 54.192683, 12.145240 54.193556), (12.146601 54.192041, 12.145572 54.192204), (12.146601 54.192041, 12.145572 54.192204), (12.147078 54.192402, 12.146601 54.192041), (12.148244 54.192135, 12.147165 54.192493), (12.148159 54.192046, 12.147078 54.192402), (12.147165 54.192493, 12.147078 54.192402), (12.145572 54.192204, 12.145433 54.192683), (12.147078 54.192402, 12.145433 54.192683), (12.147865 54.193225, 12.147165 54.192493), (12.147165 54.192493, 12.145433 54.192683))","Rostock, Hanse- und Universitätsstadt",Albin-Köbis-Str.
3034daaa-3ef5-11e5-9ffb-0050569b7e95,"{""strasse_name"": ""An der alten Baumschule"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12950"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034daaa-3ef5-11e5-9ffb-0050569b7e95""}","MULTILINESTRING ((12.209301 54.190811, 12.209894 54.190671), (12.207777 54.190880, 12.209301 54.190811), (12.209301 54.190811, 12.209167 54.190867), (12.209581 54.191522, 12.209167 54.190867), (12.209167 54.190867, 12.208512 54.191598))","Rostock, Hanse- und Universitätsstadt",An der alten Baumschule
303494b4-3ef5-11e5-9fd5-0050569b7e95,"{""strasse_name"": ""Am Markt"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00460"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""303494b4-3ef5-11e5-9fd5-0050569b7e95""}","LINESTRING (12.082649 54.174044, 12.082550 54.174581)","Rostock, Hanse- und Universitätsstadt",Am Markt
3034d096-3ef5-11e5-9ff6-0050569b7e95,"{""strasse_name"": ""Anastasiastr."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00720"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034d096-3ef5-11e5-9ff6-0050569b7e95""}","LINESTRING (12.084151 54.179705, 12.084977 54.177074)","Rostock, Hanse- und Universitätsstadt",Anastasiastr.
303423a8-3ef5-11e5-9f9c-0050569b7e95,"{""strasse_name"": ""Alexandrinenstr."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""08910"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""303423a8-3ef5-11e5-9f9c-0050569b7e95""}","MULTILINESTRING ((12.086263 54.180381, 12.086932 54.176962), (12.087583 54.175782, 12.088793 54.174912), (12.087419 54.176688, 12.087583 54.175782))","Rostock, Hanse- und Universitätsstadt",Alexandrinenstr.
8b82e476-118e-11e6-9e4c-0050569b7e95,"{""strasse_name"": ""Am Wendebecken"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""13960"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""8b82e476-118e-11e6-9e4c-0050569b7e95""}","LINESTRING (12.089455 54.171059, 12.086770 54.170207)","Rostock, Hanse- und Universitätsstadt",Am Wendebecken
cf525b06-d892-11e7-a5ed-0050569946ac,"{""strasse_name"": ""Am Schleusenberg"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""14220"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""cf525b06-d892-11e7-a5ed-0050569946ac""}","LINESTRING (12.076751 54.168232, 12.078340 54.167562)","Rostock, Hanse- und Universitätsstadt",Am Schleusenberg
3034f940-3ef5-11e5-a00b-0050569b7e95,"{""strasse_name"": ""An der Stadtautobahn"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00650"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034f940-3ef5-11e5-a00b-0050569b7e95""}","MULTILINESTRING ((12.082559 54.170505, 12.064810 54.123176), (12.064811 54.123172, 12.064825 54.105070))","Rostock, Hanse- und Universitätsstadt",An der Stadtautobahn
30350390-3ef5-11e5-a00e-0050569b7e95,"{""strasse_name"": ""An der Werft"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""13540"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30350390-3ef5-11e5-a00e-0050569b7e95""}","MULTILINESTRING ((12.083811 54.160349, 12.078509 54.160632), (12.084369 54.160134, 12.083811 54.160349), (12.084369 54.160134, 12.083811 54.160349), (12.089266 54.159783, 12.084369 54.160134))","Rostock, Hanse- und Universitätsstadt",An der Werft
3034a22e-3ef5-11e5-9fdd-0050569b7e95,"{""strasse_name"": ""Am Schmarler Bach"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""13140"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034a22e-3ef5-11e5-9fdd-0050569b7e95""}","LINESTRING (12.070515 54.138093, 12.075078 54.136729)","Rostock, Hanse- und Universitätsstadt",Am Schmarler Bach
f627cbfa-9c3c-11e6-84fe-0050569b7e95,"{""strasse_name"": ""Alte Warnem\u00fcnder Chaussee"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00250"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""f627cbfa-9c3c-11e6-84fe-0050569b7e95""}","MULTILINESTRING ((12.066753 54.141571, 12.065989 54.138220), (12.066121 54.135840, 12.065989 54.138220), (12.065989 54.138220, 12.065970 54.137872), (12.066906 54.142315, 12.066753 54.141571), (12.067239 54.143697, 12.066906 54.142315), (12.068043 54.141499, 12.066753 54.141571), (12.069117 54.141272, 12.068043 54.141499), (12.069117 54.141272, 12.068043 54.141499), (12.069580 54.141245, 12.069117 54.141272), (12.069779 54.142016, 12.066906 54.142315), (12.069580 54.141245, 12.069849 54.141247, 12.069930 54.141195, 12.069745 54.141119, 12.069580 54.141245), (12.069779 54.142016, 12.069992 54.141903, 12.070122 54.141953, 12.070053 54.142010, 12.069779 54.142016))","Rostock, Hanse- und Universitätsstadt",Alte Warnemünder Chaussee
30351538-3ef5-11e5-a017-0050569b7e95,"{""strasse_name"": ""Anton-Saefkow-Str."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00760"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30351538-3ef5-11e5-a017-0050569b7e95""}","LINESTRING (12.081318 54.099476, 12.081883 54.100112)","Rostock, Hanse- und Universitätsstadt",Anton-Saefkow-Str.
303426fa-3ef5-11e5-9f9e-0050569b7e95,"{""strasse_name"": ""Alpenweg"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""10190"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""303426fa-3ef5-11e5-9f9e-0050569b7e95""}","MULTILINESTRING ((12.076543 54.093006, 12.076965 54.092260), (12.076146 54.094217, 12.076532 54.093124))","Rostock, Hanse- und Universitätsstadt",Alpenweg
3035269a-3ef5-11e5-a021-0050569b7e95,"{""strasse_name"": ""Asternhof"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""13420"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3035269a-3ef5-11e5-a021-0050569b7e95""}","LINESTRING (12.080098 54.088031, 12.079694 54.088123)","Rostock, Hanse- und Universitätsstadt",Asternhof
3035285c-3ef5-11e5-a022-0050569b7e95,"{""strasse_name"": ""Asternweg"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00910"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3035285c-3ef5-11e5-a022-0050569b7e95""}","MULTILINESTRING ((12.079129 54.086567, 12.080233 54.083151), (12.079475 54.086709, 12.080856 54.088811))","Rostock, Hanse- und Universitätsstadt",Asternweg
30347fe2-3ef5-11e5-9fca-0050569b7e95,"{""strasse_name"": ""Am Kabutzenhof"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00420"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30347fe2-3ef5-11e5-9fca-0050569b7e95""}","LINESTRING (12.109563 54.089122, 12.113842 54.093905)","Rostock, Hanse- und Universitätsstadt",Am Kabutzenhof
3034dd8e-3ef5-11e5-9ffc-0050569b7e95,"{""strasse_name"": ""An der Elisabethwiese"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00620"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034dd8e-3ef5-11e5-9ffc-0050569b7e95""}","LINESTRING (12.108822 54.091990, 12.110604 54.091378)","Rostock, Hanse- und Universitätsstadt",An der Elisabethwiese
30340850-3ef5-11e5-9f8e-0050569b7e95,"{""strasse_name"": ""Adolf-Becker-Str."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00110"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30340850-3ef5-11e5-9f8e-0050569b7e95""}","LINESTRING (12.106021 54.091464, 12.108392 54.092079)","Rostock, Hanse- und Universitätsstadt",Adolf-Becker-Str.
30350a84-3ef5-11e5-a011-0050569b7e95,"{""strasse_name"": ""Anklamer Str."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00730"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30350a84-3ef5-11e5-a011-0050569b7e95""}","LINESTRING (12.101296 54.088079, 12.102455 54.087722)","Rostock, Hanse- und Universitätsstadt",Anklamer Str.
30352168-3ef5-11e5-a01e-0050569b7e95,"{""strasse_name"": ""Arnold-Bernhard-Str."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12500"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30352168-3ef5-11e5-a01e-0050569b7e95""}","MULTILINESTRING ((12.126050 54.085620, 12.123518 54.085311), (12.117975 54.085290, 12.123518 54.085311))","Rostock, Hanse- und Universitätsstadt",Arnold-Bernhard-Str.
3034e306-3ef5-11e5-9fff-0050569b7e95,"{""strasse_name"": ""An der Hasenb\u00e4k"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00660"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034e306-3ef5-11e5-9fff-0050569b7e95""}","LINESTRING (12.111621 54.084336, 12.112275 54.085595)","Rostock, Hanse- und Universitätsstadt",An der Hasenbäk
30349ee6-3ef5-11e5-9fdb-0050569b7e95,"{""strasse_name"": ""Am R\u00f6per"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00510"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30349ee6-3ef5-11e5-9fdb-0050569b7e95""}","LINESTRING (12.109700 54.084690, 12.110264 54.084325)","Rostock, Hanse- und Universitätsstadt",Am Röper
30351f7e-3ef5-11e5-a01d-0050569b7e95,"{""strasse_name"": ""Arno-Holz-Str."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00880"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30351f7e-3ef5-11e5-a01d-0050569b7e95""}","LINESTRING (12.111334 54.086488, 12.109700 54.084690)","Rostock, Hanse- und Universitätsstadt",Arno-Holz-Str.
30345a9e-3ef5-11e5-9fb4-0050569b7e95,"{""strasse_name"": ""Am Brink"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00350"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30345a9e-3ef5-11e5-9fb4-0050569b7e95""}","LINESTRING (12.121048 54.087981, 12.121652 54.087599)","Rostock, Hanse- und Universitätsstadt",Am Brink
3034526a-3ef5-11e5-9faf-0050569b7e95,"{""strasse_name"": ""Am Belowberg"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""14000"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034526a-3ef5-11e5-9faf-0050569b7e95""}","LINESTRING (12.175422 54.149295, 12.176650 54.149290)","Rostock, Hanse- und Universitätsstadt",Am Belowberg
