id,json,geometrie,gemeinde_name,strasse_name,stat_bezirk_name
303489d8-3ef5-11e5-9fcf-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303489d8-3ef5-11e5-9fcf-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Kringelgraben"", ""strasse_schluessel"": ""00440"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.105994 54.066324, 12.108011 54.068123, 12.108039 54.068177, 12.108014 54.068204, 12.107585 54.068372, 12.107546 54.068401, 12.107530 54.068438, 12.107443 54.068414, 12.106955 54.068359, 12.106110 54.068261, 12.105777 54.068219, 12.105313 54.068157, 12.105262 54.068049, 12.107109 54.067331), (12.104124 54.067061, 12.105262 54.068049), (12.107530 54.068438, 12.107665 54.068514, 12.107777 54.068613, 12.107864 54.068657, 12.107989 54.068692, 12.108242 54.068701, 12.110228 54.068310), (12.105777 54.068219, 12.105859 54.068127, 12.107350 54.067542), (12.104296 54.068368, 12.105313 54.068157), (12.106955 54.068359, 12.107030 54.068283, 12.107820 54.067962), (12.106358 54.068288, 12.106417 54.068215, 12.107591 54.067756))","Rostock, Hanse- und Universitätsstadt",Am Kringelgraben,Biestow I
3034643a-3ef5-11e5-9fba-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034643a-3ef5-11e5-9fba-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Feldrain"", ""strasse_schluessel"": ""10690"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.116326 54.059907, 12.116347 54.060718, 12.116406 54.060754, 12.116427 54.061382, 12.116047 54.061629, 12.115969 54.061652, 12.115549 54.061628), (12.113668 54.061877, 12.113745 54.061528, 12.113800 54.061494, 12.113986 54.061505, 12.113967 54.060804, 12.113582 54.060602), (12.114652 54.061551, 12.113986 54.061505), (12.115455 54.062022, 12.115549 54.061628, 12.114652 54.061551, 12.114558 54.061953))","Rostock, Hanse- und Universitätsstadt",Am Feldrain,Biestow II
3034b566-3ef5-11e5-9fe7-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034b566-3ef5-11e5-9fe7-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Storchennest"", ""strasse_schluessel"": ""12260"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.099967 54.059101, 12.099724 54.059364, 12.099684 54.059439, 12.099544 54.059731, 12.099469 54.060041, 12.099320 54.060332)","Rostock, Hanse- und Universitätsstadt",Am Storchennest,Biestow I
30347c86-3ef5-11e5-9fc8-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30347c86-3ef5-11e5-9fc8-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Herrnteich"", ""strasse_schluessel"": ""12270"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.100851 54.060680, 12.101080 54.060296, 12.101171 54.060108, 12.101291 54.059803, 12.101445 54.059590, 12.101473 54.059510), (12.100247 54.059905, 12.101171 54.060108))","Rostock, Hanse- und Universitätsstadt",Am Herrnteich,Biestow I
30340c9c-3ef5-11e5-9f91-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30340c9c-3ef5-11e5-9f91-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Ahornweg"", ""strasse_schluessel"": ""00140"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.068541 54.064982, 12.069261 54.064403, 12.069349 54.064312, 12.070165 54.063070, 12.070170 54.063003)","Rostock, Hanse- und Universitätsstadt",Ahornweg,Gartenstadt/Stadtweide II
30345dc8-3ef5-11e5-9fb6-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30345dc8-3ef5-11e5-9fb6-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Dorfteich"", ""strasse_schluessel"": ""00370"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.105745 54.059874, 12.105371 54.059985, 12.105244 54.059844, 12.105745 54.059874), (12.106441 54.060727, 12.105942 54.059918, 12.105883 54.059864, 12.105802 54.059857, 12.105745 54.059874), (12.104473 54.060586, 12.104187 54.060174), (12.105333 54.060953, 12.105203 54.060800, 12.105011 54.060624, 12.104903 54.060555, 12.104705 54.060537, 12.104486 54.060581), (12.106441 54.060727, 12.105333 54.060953), (12.104486 54.060581, 12.104473 54.060586), (12.104473 54.060586, 12.103328 54.061074), (12.106717 54.061353, 12.106560 54.060968, 12.106441 54.060727), (12.102605 54.062208, 12.102519 54.062155, 12.102197 54.062057, 12.102087 54.061999, 12.101957 54.061898), (12.103555 54.061975, 12.103370 54.062023, 12.103254 54.062072), (12.103590 54.062142, 12.103555 54.061975), (12.103590 54.062142, 12.103410 54.062092, 12.103254 54.062072), (12.103254 54.062072, 12.102605 54.062208), (12.103851 54.062563, 12.103762 54.062477, 12.103682 54.062362, 12.103590 54.062142), (12.103554 54.061469, 12.103328 54.061074, 12.102655 54.060101, 12.102353 54.059759), (12.105333 54.060953, 12.104216 54.061327, 12.103982 54.061392, 12.103554 54.061469), (12.103554 54.061469, 12.103592 54.061634, 12.103555 54.061975))","Rostock, Hanse- und Universitätsstadt",Am Dorfteich,Biestow I
3034ff8a-3ef5-11e5-a00c-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034ff8a-3ef5-11e5-a00c-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der Viergelindenbr\u00fccke"", ""strasse_schluessel"": ""00640"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.143730 54.087259, 12.143685 54.087187, 12.143686 54.087120, 12.143621 54.086790)","Rostock, Hanse- und Universitätsstadt",An der Viergelindenbrücke,Stadtmitte II
30344d42-3ef5-11e5-9fac-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30344d42-3ef5-11e5-9fac-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Bagehl"", ""strasse_schluessel"": ""00300"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.146367 54.087418, 12.146377 54.086853, 12.146321 54.086831, 12.146107 54.086805)","Rostock, Hanse- und Universitätsstadt",Am Bagehl,Stadtmitte II
30345c2e-3ef5-11e5-9fb5-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30345c2e-3ef5-11e5-9fb5-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am B\u00fcrgermeistergarten"", ""strasse_schluessel"": ""12550"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.143680 54.087092, 12.143903 54.087054, 12.144008 54.087009, 12.144088 54.086824, 12.144085 54.086754, 12.144001 54.086705, 12.143746 54.086651, 12.142717 54.086554)","Rostock, Hanse- und Universitätsstadt",Am Bürgermeistergarten,Stadtmitte II
30352eec-3ef5-11e5-a025-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30352eec-3ef5-11e5-a025-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""August-Bebel-Str."", ""strasse_schluessel"": ""00940"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.126050 54.085620, 12.126624 54.085690, 12.128464 54.085980, 12.128818 54.086016, 12.129262 54.086025, 12.130603 54.085872, 12.131626 54.085620, 12.132213 54.085492), (12.132213 54.085492, 12.132930 54.085403, 12.133455 54.085370, 12.135843 54.085341, 12.136605 54.085347, 12.137111 54.085365, 12.138795 54.085485, 12.141051 54.085746), (12.132077 54.085222, 12.131915 54.085146, 12.131848 54.085097, 12.131754 54.084994, 12.131719 54.084930, 12.131700 54.084729), (12.132133 54.084554, 12.132378 54.084548, 12.132405 54.084896, 12.132376 54.084945, 12.132077 54.085222), (12.132077 54.085222, 12.132130 54.085351, 12.132213 54.085492))","Rostock, Hanse- und Universitätsstadt",August-Bebel-Str.,Stadtmitte IV
303530c2-3ef5-11e5-a026-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303530c2-3ef5-11e5-a026-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Augustenstr."", ""strasse_schluessel"": ""00970"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.128027 54.084574, 12.126833 54.084618), (12.141193 54.084875, 12.140944 54.084849, 12.139199 54.084404, 12.138481 54.084259, 12.137080 54.084071, 12.135825 54.083931, 12.132812 54.083965, 12.132093 54.084006, 12.128030 54.084596), (12.136866 54.084471, 12.137969 54.084617))","Rostock, Hanse- und Universitätsstadt",Augustenstr.,Stadtmitte IV
3034c132-3ef5-11e5-9fed-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034c132-3ef5-11e5-9fed-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am V\u00f6genteich"", ""strasse_schluessel"": ""09790"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.126387 54.087468, 12.126222 54.087044, 12.126022 54.086402, 12.125994 54.086030, 12.126018 54.085793, 12.126099 54.085378, 12.126237 54.084971, 12.127349 54.082612, 12.127440 54.082388, 12.127476 54.082265, 12.127490 54.082131)","Rostock, Hanse- und Universitätsstadt",Am Vögenteich,Kröpeliner-Tor-Vorstadt III
30347150-3ef5-11e5-9fc1-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30347150-3ef5-11e5-9fc1-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am G\u00fcterbahnhof"", ""strasse_schluessel"": ""00410"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.141466 54.083499, 12.141745 54.083506, 12.144396 54.083184, 12.144576 54.083179)","Rostock, Hanse- und Universitätsstadt",Am Güterbahnhof,Stadtmitte III
3034aac6-3ef5-11e5-9fe1-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034aac6-3ef5-11e5-9fe1-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Amselweg"", ""strasse_schluessel"": ""10320"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.167849 54.078558, 12.168275 54.078811, 12.168851 54.078916, 12.169249 54.078963, 12.169379 54.078964, 12.169468 54.078941)","Rostock, Hanse- und Universitätsstadt",Amselweg,Brinckmansdorf V
303511be-3ef5-11e5-a015-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303511be-3ef5-11e5-a015-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Anno-Toback-Weg"", ""strasse_schluessel"": ""00740"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.185743 54.079642, 12.188222 54.079582, 12.189315 54.079571, 12.189482 54.079551)","Rostock, Hanse- und Universitätsstadt",Anno-Toback-Weg,Brinckmansdorf V
303410de-3ef5-11e5-9f94-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303410de-3ef5-11e5-9f94-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Albatrosweg"", ""strasse_schluessel"": ""13000"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.083473 54.072397, 12.083106 54.072354, 12.082854 54.072359, 12.082567 54.072395, 12.082093 54.072503)","Rostock, Hanse- und Universitätsstadt",Albatrosweg,Gartenstadt/Stadtweide II
30341250-3ef5-11e5-9f95-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30341250-3ef5-11e5-9f95-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Albert-Einstein-Str."", ""strasse_schluessel"": ""00160"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.106306 54.076250, 12.105876 54.076046, 12.105165 54.075643, 12.104731 54.075368, 12.104018 54.074849, 12.103832 54.074691), (12.103116 54.076918, 12.102346 54.076543, 12.102281 54.076552, 12.101688 54.076951), (12.105062 54.076378, 12.103835 54.077168), (12.103258 54.076822, 12.103116 54.076918), (12.103835 54.077168, 12.103570 54.076984, 12.103258 54.076822), (12.103258 54.076822, 12.102751 54.076560), (12.102768 54.077549, 12.103378 54.077137, 12.103403 54.077097, 12.103391 54.077064, 12.103116 54.076918), (12.113310 54.079207, 12.112469 54.078953, 12.112334 54.078898), (12.115428 54.078393, 12.114930 54.078226, 12.114126 54.077996, 12.113024 54.077769), (12.113024 54.077769, 12.112754 54.078238, 12.112308 54.078756, 12.112294 54.078827, 12.112334 54.078898), (12.112334 54.078898, 12.112272 54.078960, 12.112203 54.078994, 12.112108 54.079009, 12.110077 54.078709, 12.108995 54.078520), (12.109789 54.077263, 12.109394 54.077196, 12.108257 54.076934, 12.107221 54.076610, 12.106306 54.076250), (12.106306 54.076250, 12.106023 54.076456, 12.105788 54.076683, 12.105615 54.076908, 12.105302 54.077588), (12.105302 54.077588, 12.105208 54.077757, 12.105128 54.077798, 12.105023 54.077815, 12.104917 54.077802, 12.104794 54.077747, 12.104568 54.077581, 12.104210 54.077411, 12.103946 54.077256, 12.103835 54.077168), (12.113024 54.077769, 12.111328 54.077518, 12.109789 54.077263), (12.109789 54.077263, 12.109401 54.077901, 12.108995 54.078520), (12.108995 54.078520, 12.107961 54.078360, 12.107306 54.078226, 12.106650 54.078047, 12.105634 54.077686, 12.105302 54.077588))","Rostock, Hanse- und Universitätsstadt",Albert-Einstein-Str.,Südstadt I
30349b94-3ef5-11e5-9fd9-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30349b94-3ef5-11e5-9fd9-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Richtfunkturm"", ""strasse_schluessel"": ""00500"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.072916 54.073821, 12.072840 54.073886, 12.072835 54.073986, 12.073034 54.074880, 12.073047 54.074976, 12.073034 54.075033), (12.081499 54.070987, 12.081375 54.070969, 12.081298 54.070981, 12.079509 54.071564), (12.079509 54.071564, 12.073063 54.073745, 12.072916 54.073821))","Rostock, Hanse- und Universitätsstadt",Am Richtfunkturm,Gartenstadt/Stadtweide II
303455da-3ef5-11e5-9fb1-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303455da-3ef5-11e5-9fb1-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Bienenhang"", ""strasse_schluessel"": ""12980"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.081782 54.073281, 12.082037 54.073299, 12.081803 54.073422, 12.081782 54.073281, 12.081518 54.073105, 12.081243 54.072823)","Rostock, Hanse- und Universitätsstadt",Am Bienenhang,Gartenstadt/Stadtweide II
30341e80-3ef5-11e5-9f99-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30341e80-3ef5-11e5-9f99-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Albrecht-Kossel-Platz"", ""strasse_schluessel"": ""13110"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.128633 54.077218, 12.128759 54.077387, 12.128965 54.077564, 12.129155 54.077674, 12.129294 54.077706, 12.129427 54.077682, 12.129722 54.077486, 12.129762 54.077441, 12.129755 54.077383, 12.129693 54.077336, 12.129495 54.077244, 12.128966 54.077111, 12.128805 54.077085)","Rostock, Hanse- und Universitätsstadt",Albrecht-Kossel-Platz,Südstadt II
3034c9d4-3ef5-11e5-9ff2-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034c9d4-3ef5-11e5-9ff2-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Westfriedhof"", ""strasse_schluessel"": ""01880"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.071333 54.082331, 12.071329 54.082147, 12.071361 54.081893, 12.071766 54.080395, 12.071828 54.080247, 12.071916 54.080181, 12.072035 54.080162, 12.072160 54.080185, 12.072268 54.080252, 12.072300 54.080317, 12.072268 54.080383, 12.072139 54.080478, 12.071681 54.080748)","Rostock, Hanse- und Universitätsstadt",Am Westfriedhof,Gartenstadt/Stadtweide I
3034c2e0-3ef5-11e5-9fee-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034c2e0-3ef5-11e5-9fee-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Waldessaum"", ""strasse_schluessel"": ""00550"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.078592 54.083066, 12.079508 54.083114, 12.080006 54.083120, 12.080332 54.083156, 12.081554 54.083053, 12.087611 54.082918), (12.075220 54.082837, 12.075412 54.082758, 12.075497 54.082750, 12.075971 54.082812, 12.076433 54.083000, 12.076687 54.083026, 12.078592 54.083066))","Rostock, Hanse- und Universitätsstadt",Am Waldessaum,Gartenstadt/Stadtweide I
3034e9be-3ef5-11e5-a003-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034e9be-3ef5-11e5-a003-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der Katenwisch"", ""strasse_schluessel"": ""88400"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.135029 54.151260, 12.134026 54.151504, 12.133648 54.151627, 12.133311 54.151779, 12.133037 54.151950, 12.130883 54.153666, 12.130672 54.153821, 12.130305 54.154061, 12.129907 54.154295, 12.129458 54.154605, 12.126741 54.156763), (12.126741 54.156763, 12.126491 54.156963), (12.126741 54.156763, 12.126495 54.156769, 12.126352 54.156800, 12.126321 54.156835, 12.126324 54.156902, 12.126414 54.156950, 12.126491 54.156963), (12.126491 54.156963, 12.126205 54.157176, 12.126073 54.157241, 12.125723 54.157362, 12.125129 54.157498))","Rostock, Hanse- und Universitätsstadt",An der Katenwisch,Peez
3034611a-3ef5-11e5-9fb8-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034611a-3ef5-11e5-9fb8-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Eisenwerk"", ""strasse_schluessel"": ""13430"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.127068 54.148508, 12.127205 54.148311)","Rostock, Hanse- und Universitätsstadt",Am Eisenwerk,Peez
3034e162-3ef5-11e5-9ffe-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034e162-3ef5-11e5-9ffe-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der F\u00f6rsterei"", ""strasse_schluessel"": ""11250"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.174814 54.144915, 12.175448 54.146220, 12.175558 54.146203, 12.175615 54.146328, 12.175404 54.146365, 12.175343 54.146237, 12.175448 54.146220)","Rostock, Hanse- und Universitätsstadt",An der Försterei,Nienhagen
30345f80-3ef5-11e5-9fb7-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30345f80-3ef5-11e5-9fb7-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am D\u00fcngemittelkai"", ""strasse_schluessel"": ""88180"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.117521 54.153986, 12.117555 54.154051, 12.117629 54.154111, 12.117721 54.154165, 12.117828 54.154199, 12.120089 54.154643, 12.123395 54.148785, 12.123454 54.148642, 12.123450 54.148576), (12.119824 54.153819, 12.119094 54.153670, 12.119053 54.153641, 12.118879 54.153403, 12.118842 54.153374, 12.118043 54.153212), (12.123860 54.147654, 12.123406 54.148410, 12.123405 54.148455, 12.123450 54.148576), (12.124932 54.147945, 12.124561 54.148598, 12.124517 54.148642, 12.124293 54.148680, 12.123577 54.148578, 12.123450 54.148576))","Rostock, Hanse- und Universitätsstadt",Am Düngemittelkai,Peez
30348b9a-3ef5-11e5-9fd0-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30348b9a-3ef5-11e5-9fd0-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Kuhhof"", ""strasse_schluessel"": ""12940"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.201483 54.187862, 12.201454 54.187733, 12.201174 54.186940), (12.201483 54.187862, 12.200981 54.187934, 12.200895 54.187966, 12.200780 54.188080, 12.200742 54.188139, 12.200740 54.188184, 12.201030 54.188438), (12.202879 54.187691, 12.202572 54.186782), (12.202182 54.187779, 12.201877 54.186857), (12.207385 54.186808, 12.207093 54.186881, 12.206801 54.186994, 12.205162 54.187394, 12.204940 54.187434, 12.202879 54.187691), (12.202879 54.187691, 12.202182 54.187779), (12.202182 54.187779, 12.201483 54.187862))","Rostock, Hanse- und Universitätsstadt",Am Kuhhof,Hinrichshagen
3034e4b4-3ef5-11e5-a000-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034e4b4-3ef5-11e5-a000-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der Hauerschneise"", ""strasse_schluessel"": ""12920"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.210830 54.192015, 12.212486 54.191225, 12.212801 54.191137, 12.213035 54.191112)","Rostock, Hanse- und Universitätsstadt",An der Hauerschneise,Hinrichshagen
